"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.570152958E0,8.836125183E0,-5.494025116E0,2.812351685E0
2.580115958E0,9.440119171E0,-8.332572327E0,3.253783722E0
2.590077958E0,7.680677948E0,-1.251876709E1,4.449048157E0
2.600039958E0,3.315904541E0,-1.320374268E1,3.387904816E0
2.610001958E0,7.557783508E-1,-1.263582367E1,2.841241608E0
2.619963958E0,1.083147583E0,-1.050156189E1,3.056194611E0
2.629925958E0,8.893006897E-1,-8.965007172E0,2.936593323E0
2.639887958E0,7.036866760E-1,-8.441695404E0,2.784958649E0
2.649849958E0,3.881428528E-1,-8.419541473E0,2.443668365E0
2.659811958E0,2.880010986E-1,-8.642427979E0,1.669777679E0
2.669773958E0,-1.422042847E-1,-8.651858368E0,-2.869532776E-1
2.679735958E0,-2.410138092E0,-7.020401001E0,-1.235770203E1
2.689698958E0,-1.684596863E0,-6.732100525E0,-9.344917145E0
2.699660958E0,-6.454577637E-1,-7.949369202E0,-3.852837982E0
2.709622958E0,-1.517095184E0,-8.759035492E0,-2.153122559E0
2.719584958E0,-1.592987366E0,-9.056766357E0,-1.721420288E-2
2.729546958E0,-1.566791840E0,-8.988957367E0,1.236129456E0
2.739508958E0,-1.229543152E0,-8.585845642E0,1.634151764E0
2.749470958E0,-1.070723419E0,-7.865393829E0,1.564247131E0
2.759432958E0,-1.150208130E0,-7.051685944E0,1.480720825E0
2.769394958E0,-1.200802917E0,-6.642137604E0,1.530417480E0
2.779356958E0,-6.098318481E-1,-6.740782471E0,5.496569824E-1
2.789318958E0,3.932322693E-1,-7.514673157E0,-2.252515869E0
2.799281958E0,6.123765564E-1,-9.101373596E0,-7.098688202E0
2.809243958E0,-7.234455872E-1,-1.072429871E1,-6.858587494E0
2.819205958E0,-1.346450043E0,-1.130568970E1,-3.469934235E0
2.829167958E0,-1.249451752E0,-1.116647919E1,-1.442101135E0
2.839129958E0,-1.585652618E0,-1.096993790E1,-6.854246521E-1
2.849091958E0,-2.095193024E0,-1.082982925E1,-6.747967529E-1
2.859053958E0,-2.381846924E0,-1.074869797E1,-1.259031830E0
2.869015958E0,-2.281405792E0,-1.097008759E1,-1.865271149E0
2.878977958E0,-1.948348389E0,-1.192540100E1,-2.368225250E0
2.888939958E0,-1.847158813E0,-1.314835785E1,-2.623294830E0
2.898901958E0,-2.504591675E0,-1.389320892E1,-2.004481659E0
2.908864958E0,-3.517984314E0,-1.403256912E1,1.841171265E-2
2.918826958E0,-3.543431396E0,-1.294792465E1,1.788331146E0
2.928788958E0,-3.176694031E0,-1.126587250E1,1.286125488E0
2.938750958E0,-2.923570404E0,-1.060020676E1,-1.335522766E0
2.948712958E0,-2.575244751E0,-1.125524460E1,-4.170327759E0
2.958674958E0,-2.511477356E0,-1.236952744E1,-5.071304169E0
2.968636958E0,-2.875819702E0,-1.353395599E1,-3.770958252E0
2.978598958E0,-2.877765656E0,-1.319730606E1,-2.482587433E0
