"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.490718167E0,-2.364183655E0,-5.482798462E0,-5.952072601E0
2.500680167E0,-2.544558563E0,-5.641917572E0,-6.328240356E0
2.510642167E0,-2.736160126E0,-5.909111938E0,-6.428531799E0
2.520603167E0,-3.049308929E0,-6.128555603E0,-6.129004669E0
2.530565167E0,-3.364553375E0,-6.277495880E0,-5.600902863E0
2.540527167E0,-3.516038361E0,-6.323899384E0,-4.747377777E0
2.550489167E0,-3.442840576E0,-6.307433624E0,-4.241130524E0
2.560451167E0,-3.198249207E0,-6.438261566E0,-4.058210907E0
2.570413167E0,-3.016676788E0,-6.491251373E0,-4.291875000E0
2.580375167E0,-3.140469360E0,-6.494394836E0,-4.643793182E0
2.590336167E0,-3.276686096E0,-6.438560944E0,-4.422104187E0
2.600298167E0,-3.260070648E0,-6.278094635E0,-3.730093231E0
2.610260167E0,-3.490441589E0,-6.213578796E0,-3.199895782E0
2.620222167E0,-3.423231354E0,-6.148913269E0,-3.027304688E0
2.630184167E0,-3.335064697E0,-6.121520233E0,-2.879412231E0
2.640146167E0,-3.734583893E0,-6.605463867E0,-3.108585663E0
2.650107167E0,-4.280798035E0,-7.210655365E0,-3.301235046E0
2.660069167E0,-4.847818909E0,-8.067323914E0,-3.046464844E0
2.670031167E0,-4.763095093E0,-8.631500702E0,-2.983445892E0
2.679993167E0,-4.105512543E0,-8.535550232E0,-2.909649353E0
2.689955167E0,-3.221151581E0,-7.829318848E0,-2.310894470E0
2.699917167E0,-2.344125366E0,-6.791826324E0,-1.742376709E0
2.709879167E0,-2.148931274E0,-6.165079651E0,-1.447639618E0
2.719840167E0,-2.298320618E0,-5.852230225E0,-1.164727936E0
2.729802167E0,-2.443818054E0,-5.780679016E0,-1.059796143E0
2.739764167E0,-2.697690125E0,-5.865851898E0,-1.052311707E0
2.749726167E0,-3.336262207E0,-6.183790741E0,-1.181792450E0
2.759688167E0,-4.131408691E0,-6.591393127E0,-1.486259308E0
2.769650167E0,-4.682263184E0,-6.951544189E0,-1.780098267E0
2.779611167E0,-5.041366425E0,-7.266938324E0,-1.971999207E0
2.789573167E0,-5.179529114E0,-7.634274445E0,-2.101330261E0
2.799535167E0,-5.205275574E0,-8.070617065E0,-2.179318085E0
2.809497167E0,-5.277126160E0,-8.526868286E0,-2.092199249E0
2.819459167E0,-5.179529114E0,-8.697513428E0,-1.735940094E0
2.829421167E0,-5.203030243E0,-8.883576508E0,-1.230291595E0
2.839383167E0,-5.424419861E0,-9.145681458E0,-7.351213074E-1
2.849344167E0,-5.460195465E0,-9.001381531E0,-6.033952332E-1
2.859306167E0,-5.272036743E0,-8.651259613E0,-3.620970154E-1
2.869268167E0,-5.095104675E0,-8.295898590E0,-1.176553345E-1
2.879230167E0,-4.729564819E0,-7.925269318E0,-1.137634277E-1
