"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.389996500E0,-1.888609648E0,2.876962125E-1,-1.458662599E-1
3.399958500E0,-2.194056988E0,8.546765447E-1,1.554847322E-2
3.409919500E0,-2.506176472E0,1.232227087E0,1.079938654E-2
3.419881500E0,-2.718942404E0,1.346825004E0,-1.422964185E-1
3.429843500E0,-2.701071262E0,1.314282417E0,-2.731896937E-1
3.439805500E0,-2.450627327E0,1.410083175E0,-3.174402416E-1
3.449767500E0,-1.849330902E0,1.488775492E0,-2.258502245E-1
3.459728500E0,-8.503015041E-1,1.594277382E0,-4.885520786E-2
3.469690500E0,4.219157696E-1,1.569381833E0,1.768931560E-2
3.479652500E0,1.715874672E0,1.475806236E0,-9.568278491E-2
3.489614500E0,2.794984341E0,1.662984133E0,-2.903662622E-1
3.499576500E0,3.507866859E0,1.941653490E0,-4.582309127E-1
3.509538500E0,3.765944242E0,2.118002653E0,-5.261456966E-1
3.519499500E0,3.694615364E0,2.028379440E0,-5.840241909E-1
3.529461500E0,3.445343971E0,1.566251755E0,-5.703308582E-1
3.539423500E0,2.765268326E0,5.119314790E-1,-3.674291372E-1
3.549385625E0,1.674574614E0,-6.422178149E-1,1.416002866E-2
3.559347625E0,4.229556024E-2,-2.751776695E0,4.865281284E-1
3.569308625E0,-1.427395821E0,-4.677562237E0,1.080592513E0
3.579270625E0,-1.451664209E0,-3.121551752E0,1.397085190E0
3.589232625E0,-1.697165668E-1,-1.816072911E-1,1.121800065E0
3.599194625E0,1.259030700E0,6.990513206E-1,5.255293250E-1
3.609156625E0,1.987540245E0,1.212436914E0,1.840284765E-1
3.619118625E0,1.763626218E0,3.028044701E0,2.311690897E-1
3.629079625E0,3.103300333E-1,1.030160114E-1,2.287733257E-1
3.639041625E0,-1.168308780E-1,-7.104403973E-1,1.760888100E-1
3.649003625E0,-4.348559976E-1,-5.677282214E-1,1.330854595E-1
3.658965625E0,-7.196145058E-1,1.814743429E-1,7.185726613E-2
3.668927625E0,-6.618981957E-1,7.658797503E-1,-1.491180360E-1
3.678888625E0,-4.822935462E-1,1.207638502E0,-4.132189155E-1
3.688850625E0,-2.214518189E-1,1.674559951E0,-5.438912511E-1
3.698812625E0,1.319528520E-1,2.096427917E0,-4.909236431E-1
3.708774625E0,5.956872106E-1,2.422784090E0,-3.398435116E-1
3.718736625E0,1.231305480E0,2.570100784E0,-1.790075004E-1
3.728698625E0,2.030375481E0,2.481740952E0,-1.077629402E-1
3.738659625E0,2.907181501E0,2.284022570E0,-1.453587860E-1
3.748621625E0,3.742115974E0,2.958902836E0,-2.954599857E-1
3.758583625E0,3.478608847E0,1.951915383E0,-4.023187757E-1
3.768545625E0,3.026822329E0,-3.156282604E-1,-4.377249479E-1
3.778507625E0,3.422246695E0,1.685252879E-3,-5.680344701E-1
3.788468625E0,3.488197088E0,1.167405486E0,-7.674158812E-1
3.798430625E0,2.828414440E0,1.686813951E0,-7.623249292E-1
3.808392625E0,1.773458481E0,4.837628603E-1,-6.582517624E-1
3.818354625E0,1.294458389E0,-3.713890910E-2,-5.077022314E-1
3.828316625E0,1.429804444E0,6.876015067E-1,-3.087432981E-1
3.838278625E0,1.416293740E0,1.105041623E0,-1.174934432E-1
3.848239625E0,1.111536860E0,9.220117331E-1,-1.518598348E-1
