"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.275081750E0,2.372785568E0,9.448333383E-1,-2.134783939E-2
1.285043750E0,2.390466213E0,8.815859556E-1,-9.770918638E-2
1.295005750E0,2.040197611E0,9.289522171E-1,-1.440794766E-1
1.304967750E0,1.529236197E0,1.120158076E0,-2.022684813E-1
1.314929750E0,9.727445245E-1,1.280565858E0,-3.374843001E-1
1.324891750E0,8.457097411E-2,9.287056923E-1,-5.085855126E-1
1.334853750E0,-1.115890622E0,3.922855854E-1,-5.057945848E-1
1.344815750E0,-1.778347969E0,2.573466599E-1,-2.709849775E-1
1.354777750E0,-1.692807078E0,4.939956665E-1,-1.159877516E-2
1.364740750E0,-1.213726044E0,4.849366546E-1,2.747640312E-1
1.374702750E0,-6.829609275E-1,-4.565998316E-1,6.124499440E-1
1.384664750E0,-1.115775667E-2,-1.115824223E0,7.782095671E-1
1.394626750E0,6.843765378E-1,-9.170909524E-1,7.338706851E-1
1.404588750E0,1.333327651E0,-3.957814574E-1,5.413393378E-1
1.414550750E0,2.319388628E0,-9.235063195E-2,3.729203343E-1
1.424512750E0,3.625027418E0,-2.487032115E-1,1.473721415E-1
1.434474750E0,4.608074665E0,-3.273512423E-1,-2.977120280E-1
1.444436750E0,4.961870670E0,-5.061846375E-1,-8.292441368E-1
1.454398750E0,3.252772093E0,-1.748678207E0,-1.001629233E0
1.464360750E0,6.314475536E-1,-3.496468782E0,-6.366024613E-1
1.474323750E0,-4.644873440E-1,-4.226695538E0,-3.592437804E-1
1.484285750E0,-7.594516277E-1,-3.761040211E0,-1.260132045E-1
1.494247750E0,-9.349441528E-1,-2.980505228E0,2.439585887E-2
1.504209750E0,-9.155014753E-1,-1.677412748E0,5.794130266E-2
1.514171750E0,-4.076363146E-1,1.550701141E0,4.207702726E-2
1.524133750E0,4.155007005E-1,3.434232235E0,-1.643618941E-1
1.534095750E0,1.004126668E0,3.590692520E0,-2.328456789E-1
1.544057750E0,1.240780234E0,3.245465040E0,1.221883148E-1
1.554019750E0,1.476725340E0,2.800901890E0,4.599124491E-1
1.563981750E0,1.802845716E0,2.199113131E0,6.206153035E-1
1.573943750E0,2.146791935E0,1.623076439E0,6.865577698E-1
1.583906750E0,2.464117527E0,1.225431085E0,7.015497684E-1
1.593868750E0,2.660404205E0,1.058345437E0,5.915409327E-1
1.603830750E0,2.683194637E0,9.148606658E-1,3.976665139E-1
1.613792750E0,2.524156570E0,7.591499686E-1,2.230713665E-1
1.623754750E0,1.096728802E0,-3.572658300E-1,3.218530491E-2
1.633716750E0,9.170570225E-2,-1.231612206E0,-1.392112374E-1
1.643678750E0,-2.940740809E-2,-1.604612470E0,-1.507182270E-1
1.653640750E0,3.207879364E-1,-1.725183964E0,2.439464442E-2
1.663602750E0,8.228963614E-1,-1.635861516E0,2.206709534E-1
1.673564750E0,1.324300051E0,-1.493682623E0,2.857492566E-1
1.683526750E0,1.724346280E0,-1.265108228E0,2.828328311E-1
1.693489750E0,1.983832121E0,-1.007612109E0,2.491877526E-1
1.703451750E0,2.112706661E0,-7.635473013E-1,2.261093259E-1
1.713413750E0,2.161316872E0,-5.763522983E-1,2.326258421E-1
1.723375750E0,2.215548277E0,-5.912550688E-1,2.919080853E-1
1.733337750E0,2.134692430E0,-5.704007745E-1,2.948520482E-1
1.743299750E0,1.693696618E0,-5.556378365E-1,2.001646608E-1
1.753261750E0,9.690412283E-1,-6.748884916E-1,5.034883693E-2
1.763223750E0,3.454871178E-1,-8.421491385E-1,-9.586136788E-2
1.773185750E0,8.021621406E-2,-9.914585948E-1,-2.041457891E-1
1.783147750E0,2.501021922E-1,-1.104057074E0,-3.100745976E-1
1.793109750E0,6.767697930E-1,-1.021394253E0,-3.869214058E-1
1.803072750E0,1.059842110E0,-7.728150487E-1,-3.397887647E-1
1.813034750E0,1.240784287E0,-4.408069253E-1,-1.923035234E-1
1.822996750E0,1.223537445E0,-2.456841245E-2,-4.729812220E-2
1.832958750E0,1.079973340E0,3.797387183E-1,6.703128666E-2
1.842920750E0,9.079957604E-1,6.581050754E-1,1.411705017E-1
1.852882750E0,6.857888103E-1,6.934599280E-1,1.635208428E-1
1.862844750E0,3.404466212E-1,4.034427404E-1,1.625911295E-1
1.872806750E0,1.035499498E-1,-7.551843673E-2,2.398298681E-1
1.882768750E0,1.086088941E-1,-4.304216504E-1,3.966509402E-1
1.892730750E0,1.901997179E-1,-5.181118250E-1,5.330833793E-1
1.902692750E0,2.020574510E-1,-4.294786453E-1,5.979318619E-1
1.912654750E0,3.792934120E-2,-3.460762203E-1,5.598091483E-1
1.922617750E0,-2.991341650E-1,-2.655097246E-1,4.958677590E-1
1.932579750E0,-6.383186579E-1,-1.487738639E-1,4.872238040E-1
1.942541750E0,-9.254913330E-1,-8.845432848E-2,5.736460090E-1
1.952503750E0,-1.251540780E0,-8.690439165E-2,7.213275433E-1
1.962465750E0,-1.704126120E0,-1.453655809E-1,8.423639536E-1
1.972427750E0,-2.407697916E0,-3.495899439E-1,8.759807944E-1
1.982389750E0,-3.329757214E0,-7.152605653E-1,8.594084978E-1
1.992351750E0,-4.217576981E0,-1.082063437E0,8.932083249E-1
2.002313750E0,-4.495768547E0,-1.079548001E0,1.029618382E0
2.012275958E0,-4.049376488E0,-7.740968466E-1,1.197623491E0
2.022238958E0,-3.044611931E0,-2.476351708E-1,1.321109653E0
2.032200958E0,-1.942543626E0,2.801332772E-1,1.207156777E0
2.042162958E0,-1.101857901E0,6.553305387E-1,9.351782203E-1
2.052124958E0,-6.644998789E-1,9.417850375E-1,5.496655107E-1
2.062086958E0,-1.364744782E0,1.205931544E0,1.102654934E-1
2.072048958E0,-2.422626972E0,1.116717696E0,-3.192664087E-1
2.082010958E0,-2.904532194E0,3.050197363E-1,-6.862641573E-1
2.091972958E0,-2.977452278E0,-7.349947095E-1,-9.148501158E-1
2.101934958E0,-2.782374620E0,-1.477289915E0,-9.052630067E-1
2.111896958E0,-2.701868057E0,-1.679712892E0,-6.625024676E-1
2.121858958E0,-2.618640661E0,-1.010229349E0,-3.921194077E-1
2.131820958E0,-2.433182478E0,5.863314867E-1,-1.317359209E-1
2.141783958E0,-2.372251034E0,2.238940716E0,9.722428769E-2
2.151745958E0,-2.439455986E0,3.376608849E0,2.500822544E-1
2.161707958E0,-2.630738258E0,3.749463558E0,3.716014624E-1
2.171669958E0,-2.852696419E0,3.523012400E0,4.985334277E-1
2.181631958E0,-3.031461954E0,2.921123505E0,6.661562324E-1
2.191593958E0,-3.051812410E0,2.223835945E0,8.647027612E-1
2.201555958E0,-2.800384760E0,1.942371964E0,1.020884752E0
2.211517958E0,-2.284859419E0,1.890499830E0,1.046033978E0
2.221479958E0,-1.625735760E0,1.701561928E0,9.154358506E-1
2.231441958E0,-9.957320094E-1,1.259493470E0,7.039473653E-1
2.241403958E0,-4.397598803E-1,8.704562187E-1,4.992048740E-1
2.251366958E0,2.686944231E-2,7.109053135E-1,3.688324094E-1
2.261328958E0,4.075704515E-1,6.970076561E-1,2.899506390E-1
2.271290958E0,7.325519323E-1,7.625011802E-1,2.649585903E-1
2.281252958E0,1.001556277E0,8.442298174E-1,2.200504839E-1
2.291214958E0,1.291314602E0,8.631688356E-1,1.178786457E-1
2.301176958E0,1.666715384E0,7.806838155E-1,-1.605519094E-2
2.311138958E0,2.090721846E0,6.433130503E-1,-1.408409476E-1
2.321100958E0,2.460969925E0,5.512958169E-1,-2.291284651E-1
2.331062958E0,2.651379108E0,6.123708487E-1,-3.502609432E-1
2.341024958E0,2.563838720E0,7.969494462E-1,-5.392428637E-1
2.350986958E0,2.126264095E0,1.212406635E0,-7.638470531E-1
2.360949958E0,1.493795753E0,1.480805874E0,-8.895360231E-1
2.370911958E0,7.412886024E-1,1.108369589E0,-8.651488423E-1
