"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.335144875E0,-1.206449628E0,1.102660418E0,-2.055196464E-1
1.345105875E0,-1.204734087E0,1.215186715E0,-2.718837857E-1
1.355067875E0,-1.167633653E0,1.370964527E0,-3.072819710E-1
1.365029875E0,-1.093490481E0,1.546914458E0,-3.058154583E-1
1.374991875E0,-1.024564862E0,1.690082908E0,-2.997397482E-1
1.384953875E0,-1.029499650E0,1.791544914E0,-2.850058079E-1
1.394915875E0,-1.079833388E0,1.777928233E0,-2.972739041E-1
1.404876875E0,-1.149537563E0,1.634119868E0,-3.109954894E-1
1.414838875E0,-1.227676630E0,1.475525618E0,-2.775142491E-1
1.424800875E0,-1.268847346E0,1.364026308E0,-2.189532965E-1
1.434762875E0,-1.287402630E0,1.248163939E0,-1.668645293E-1
1.444724875E0,-1.339291573E0,1.139726996E0,-1.195874140E-1
1.454686875E0,-1.336522222E0,1.136826515E0,-1.116887406E-1
1.464648875E0,-1.284875989E0,1.197444916E0,-1.276887804E-1
1.474609875E0,-1.301806331E0,1.090309620E0,-1.259015352E-1
1.484571875E0,-1.365523696E0,8.540846109E-1,-1.212524697E-1
1.494533875E0,-1.440872431E0,7.358906269E-1,-1.382064223E-1
1.504495875E0,-1.466323376E0,6.985972524E-1,-1.664844900E-1
1.514457875E0,-1.486330390E0,7.347443700E-1,-1.510810405E-1
1.524419875E0,-1.466342926E0,8.930067420E-1,-1.310576051E-1
1.534380875E0,-1.391406417E0,1.109551907E0,-1.176187694E-1
1.544342875E0,-1.353723288E0,1.216922641E0,-1.190575361E-1
1.554304875E0,-1.318823814E0,1.110631108E0,-1.456518471E-1
1.564266875E0,-1.310190916E0,9.988211393E-1,-1.689523757E-1
1.574228875E0,-1.264004230E0,7.995783091E-1,-2.097202986E-1
1.584190875E0,-1.258318901E0,7.297021151E-1,-2.783803046E-1
1.594152875E0,-1.255201936E0,5.562639832E-1,-3.562354147E-1
1.604113875E0,-1.242916942E0,5.520734191E-1,-3.708943427E-1
1.614075875E0,-1.209694266E0,5.557454228E-1,-3.984503448E-1
1.624037875E0,-1.122404933E0,5.461319685E-1,-4.164606631E-1
1.633999875E0,-1.032801747E0,6.359760761E-1,-4.066922069E-1
1.643961875E0,-9.131556153E-1,6.766601205E-1,-3.929103911E-1
1.653923875E0,-8.047907948E-1,7.033790946E-1,-3.704215884E-1
1.663885875E0,-7.243906856E-1,6.264976859E-1,-3.285059035E-1
1.673846875E0,-6.785102487E-1,5.736019611E-1,-3.070181906E-1
1.683808875E0,-6.630086303E-1,4.425039291E-1,-3.067719638E-1
1.693770875E0,-6.600173712E-1,3.433824182E-1,-3.109464645E-1
1.703732875E0,-6.533554792E-1,2.684826851E-1,-2.995075285E-1
1.713694875E0,-6.533245444E-1,2.119352520E-1,-2.884026766E-1
1.723656875E0,-6.117391586E-1,2.148613930E-1,-2.517151237E-1
1.733618875E0,-5.684832931E-1,2.021775544E-1,-2.213593721E-1
1.743579875E0,-5.297983885E-1,2.117222399E-1,-1.803046316E-1
1.753541875E0,-4.695070684E-1,1.496396959E-1,-1.395494789E-1
1.763503875E0,-4.235862792E-1,1.426329911E-1,-1.116035730E-1
1.773465875E0,-3.794430494E-1,8.370896429E-2,-7.360532880E-2
1.783427875E0,-3.245170116E-1,7.862719893E-2,-5.907243863E-2
1.793389875E0,-2.552657425E-1,6.850638986E-2,-3.860551119E-2
1.803350875E0,-1.943928599E-1,6.968054920E-2,-2.181868814E-2
1.813312875E0,-1.369822919E-1,8.338943869E-2,-1.566172577E-2
1.823274875E0,-9.573180228E-2,3.278937936E-2,-2.098405361E-2
1.833236875E0,-4.128133506E-2,-6.622482091E-2,-2.560250647E-2
1.843198875E0,5.679091439E-2,-1.158642024E-1,-7.590516470E-3
1.853160875E0,1.613561958E-1,-1.069540605E-1,1.473742537E-2
1.863122875E0,2.344821841E-1,-1.344662309E-1,4.162767902E-2
1.873083875E0,3.061065674E-1,-1.856260747E-1,7.890874147E-2
1.883045875E0,3.947385848E-1,-1.959682852E-1,1.251771003E-1
1.893007875E0,4.764968157E-1,-2.241192311E-1,1.573118567E-1
1.902969875E0,5.413720608E-1,-2.675466537E-1,1.856336296E-1
1.912931875E0,6.081106067E-1,-3.273322284E-1,2.295358479E-1
1.922893875E0,6.944146156E-1,-4.097904861E-1,2.845703959E-1
1.932854875E0,8.250418901E-1,-4.762816429E-1,3.419103920E-1
1.942816875E0,9.269540310E-1,-5.552341342E-1,3.928120136E-1
1.952778875E0,9.742448330E-1,-6.754382849E-1,4.335429370E-1
1.962740875E0,1.061815381E0,-8.144873977E-1,4.795772433E-1
1.972702167E0,1.117572308E0,-8.982760310E-1,5.002169609E-1
1.982664167E0,1.153258324E0,-9.774821401E-1,5.030698776E-1
1.992626167E0,1.242464662E0,-1.015845537E0,5.006479621E-1
2.002587167E0,1.305581212E0,-9.997407198E-1,4.833504856E-1
2.012549167E0,1.340911984E0,-1.021906257E0,4.495669603E-1
2.022511167E0,1.361607552E0,-1.061825991E0,4.242860377E-1
2.032473167E0,1.392524004E0,-1.124547005E0,4.275356531E-1
2.042435167E0,1.399225473E0,-1.163957715E0,4.275280833E-1
2.052397167E0,1.402119517E0,-1.216391444E0,4.300160110E-1
2.062358167E0,1.422306299E0,-1.243114591E0,4.542532265E-1
2.072320167E0,1.440012813E0,-1.229818463E0,4.622246027E-1
2.082282167E0,1.473743081E0,-1.217455387E0,4.393424094E-1
2.092244167E0,1.473018408E0,-1.158812642E0,4.105376601E-1
2.102206167E0,1.458058119E0,-1.121341467E0,3.598807454E-1
2.112168167E0,1.401526332E0,-1.094346881E0,2.944546044E-1
2.122130167E0,1.362769961E0,-1.126685739E0,2.481341809E-1
2.132091167E0,1.353416324E0,-1.152990580E0,2.292092144E-1
2.142053167E0,1.351170540E0,-1.181523561E0,2.261201441E-1
2.152015167E0,1.346229553E0,-1.238964438E0,2.162906826E-1
2.161977167E0,1.333580852E0,-1.331984162E0,2.001627684E-1
2.171939167E0,1.339877129E0,-1.389031529E0,1.656463295E-1
2.181901167E0,1.345958591E0,-1.366710067E0,1.356696784E-1
2.191863167E0,1.374479175E0,-1.345464706E0,1.125414595E-1
